author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
WHITE BROKER,real_estate_agent,https://www.cian.ru/sale/flat/315392010/,Москва,sale,flat,10,16,-1,75.2,-1,0,1300000,Строгино, Маршала Катукова,21К1,Строгино,
Николай Тертышник,realtor,https://www.cian.ru/sale/flat/316887924/,Москва,sale,flat,2,9,3,51.0,-1,0,10345000,Чертаново Центральное,Днепропетровская ,29,Пражская,
Ордер,real_estate_agent,https://www.cian.ru/sale/flat/280730686/,Москва,sale,flat,8,9,3,80.8,-1,0,10400000,,,93,Крёкшино,Эдельвейс ЖК
Алина Тимофеева,realtor,https://www.cian.ru/sale/flat/316599755/,Москва,sale,flat,5,9,3,51.1,-1,0,12300000,Выхино-Жулебино,Волгоградский проспект,164К2,Юго-Восточная,
Квартал,real_estate_agent,https://www.cian.ru/sale/flat/316854460/,Москва,sale,flat,6,9,3,59.0,-1,0,12500000,Выхино-Жулебино,Волгоградский проспект,181к1,Юго-Восточная,
ID 79146103,homeowner,https://www.cian.ru/sale/flat/316860373/,Москва,sale,flat,8,9,3,67.2,-1,0,12800000,Ивановское,Свободный проспект,9К2,Новогиреево,
ОГРК,real_estate_agent,https://www.cian.ru/sale/flat/308690512/,Москва,sale,flat,3,9,3,58.5,-1,0,12900000,Чертаново Центральное,Чертановская ,43К2,Пражская,
MaxCapital,real_estate_agent,https://www.cian.ru/sale/flat/316233479/,Москва,sale,flat,6,12,3,63.7,-1,0,12900000,Можайский, Говорова,3,Сетунь,
Ордер,real_estate_agent,https://www.cian.ru/sale/flat/308833383/,Москва,sale,flat,6,9,3,59.6,-1,0,13450000,Вешняки,Вешняковская ,6К4,Новогиреево,
Светлана Биличенко,realtor,https://www.cian.ru/sale/flat/316159920/,Москва,sale,flat,5,9,3,52.0,-1,0,13800000,Люблино,Совхозная ,20,Люблино,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/316878605/,Москва,sale,flat,6,12,3,66.0,-1,0,14500000,Головинский,Зеленоградская ,3,Моссельмаш,
ЗелАН,real_estate_agent,https://www.cian.ru/sale/flat/316959411/,Москва,sale,flat,2,117,3,77.4,-1,0,14500000,Крюково,Зеленоград,к1818,Зеленоград — Крюково,
ID 119860581,homeowner,https://www.cian.ru/sale/flat/315177148/,Москва,sale,flat,1,9,3,57.7,-1,0,14500000,Коньково, Островитянова,41К1,Коньково,
Татьяна Геннадьевна Сердечная,realtor,https://www.cian.ru/sale/flat/315408267/,Москва,sale,flat,3,5,3,54.1,-1,0,15000000,Южное Тушино,бульвар Яна Райниса,11,Сходненская,
Ольга Тормышова,realtor,https://www.cian.ru/sale/flat/316687318/,Москва,sale,flat,2,14,3,62.0,-1,0,15200000,Митино, Барышиха,42,Пятницкое шоссе,
Каскад,real_estate_agent,https://www.cian.ru/sale/flat/315688328/,Москва,sale,flat,6,9,3,58.0,-1,0,15100000,Теплый Стан, Академика Варги,2,Генерала Тюленева,
ОГРК,real_estate_agent,https://www.cian.ru/sale/flat/313337906/,Москва,sale,flat,4,17,3,73.8,-1,0,15400000,Крюково,Зеленоград,к1601,Зеленоград — Крюково,
МРИЭЛТОР - офис Отрадное,real_estate_agent,https://www.cian.ru/sale/flat/312342018/,Москва,sale,flat,4,5,3,59.2,-1,0,15300000,Богородское,Наримановская ,21,Белокаменная,
Наталия Максимкина,realtor,https://www.cian.ru/sale/flat/314120441/,Москва,sale,flat,1,9,3,57.7,-1,0,15300000,Преображенское,Просторная ,2,Преображенская площадь,
МИЦ-Столичный ипотечный центр недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/316311723/,Москва,sale,flat,2,9,3,59.7,-1,0,15400000,Головинский,Фестивальная ,44,Грачёвская,
Самолет Плюс,real_estate_agent,https://www.cian.ru/sale/flat/312754386/,Москва,sale,flat,10,16,3,74.2,-1,0,15500000,Дмитровский,Лобненская ,12К4,Лианозово,
ID 472568,official_representative,https://www.cian.ru/sale/flat/316492790/,Москва,sale,flat,5,5,3,52.0,-1,0,15990000,Академический,проспект 60-летия Октября,16К1,Академическая,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/316895839/,Москва,sale,flat,5,5,3,52.0,-1,0,16300000,Академический,проспект 60-летия Октября,16К1,Академическая,
ID 429227,realtor,https://www.cian.ru/sale/flat/313487848/,Москва,sale,flat,5,5,3,55.0,-1,0,16500000,Пресненский,3-я Красногвардейская ,2,Москва-Сити,
NEWPOLIS,real_estate_agent,https://www.cian.ru/sale/flat/314512418/,Москва,sale,flat,7,12,3,63.5,-1,0,16400000,Бибирево, Пришвина,13,Бибирево,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/315134970/,Москва,sale,flat,13,17,3,74.6,-1,0,16500000,,проезд Чечерский,124к3,Бунинская аллея,
ID 68833289,homeowner,https://www.cian.ru/sale/flat/316277470/,Москва,sale,flat,8,9,3,58.3,-1,0,16500000,Ховрино, Лавочкина,44К1,Речной вокзал,
Юлия Симакова,realtor,https://www.cian.ru/sale/flat/316779196/,Москва,sale,flat,5,14,3,77.0,-1,0,16499000,Южное Бутово,Веневская ,1,Бульвар Адмирала Ушакова,
ID 130257188,realtor,https://www.cian.ru/sale/flat/316630808/,Москва,sale,flat,4,5,3,61.0,-1,0,16490000,Новогиреево,Мартеновская ,24,Новогиреево,
Старыгин и партнёры,real_estate_agent,https://www.cian.ru/sale/flat/316767081/,Москва,sale,flat,5,5,3,53.3,-1,0,16600000,Раменки,Мосфильмовская ,31,Ломоносовский проспект,
CENTURY 21 Перспектива,real_estate_agent,https://www.cian.ru/sale/flat/316873735/,Москва,sale,flat,8,12,3,73.0,-1,0,17000000,Выхино-Жулебино,Привольная ,75К1,Котельники,
ID 9659440,realtor,https://www.cian.ru/sale/flat/315779848/,Москва,sale,flat,16,16,3,53.2,-1,0,17100000,Нагатинский затон,проспект Андропова,33,Коломенская,
Кремлёвские Ключи,real_estate_agent,https://www.cian.ru/sale/flat/306607502/,Москва,sale,flat,3,14,3,75.5,-1,0,17300000,Выхино-Жулебино, Маршала Полубоярова,4к2,Жулебино,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/316763287/,Москва,sale,flat,1,3,3,79.5,-1,0,17500000,, Гимнастическая,10,Десна,
СТРОЙИНВЕСТ,real_estate_agent,https://www.cian.ru/sale/flat/306274707/,Москва,sale,flat,14,25,3,83.2,-1,0,17475035,Некрасовка, Липчанского,10,Некрасовка,Некрасовка
Метр-Инфо,real_estate_agent,https://www.cian.ru/sale/flat/316652069/,Москва,sale,flat,3,9,3,53.0,-1,0,17900000,Ясенево,Соловьиный проезд,14,Новоясеневская,
СМАРЕНТ,real_estate_agent,https://www.cian.ru/sale/flat/313762251/,Москва,sale,flat,8,12,3,75.0,-1,0,17990000,Южное Бутово,Южнобутовская ,101,Бунинская аллея,
Игорь Хрущев,realtor,https://www.cian.ru/sale/flat/315368142/,Москва,sale,flat,6,16,3,73.0,-1,0,17900000,Ясенево, Инессы Арманд,7,Новоясеневская,
ID 106097638,homeowner,https://www.cian.ru/sale/flat/311908813/,Москва,sale,flat,7,12,3,64.5,-1,0,17950000,Перово,Мастеровая ,6К2,Перово,
ОГРК,real_estate_agent,https://www.cian.ru/sale/flat/310728773/,Москва,sale,flat,15,23,3,59.5,-1,0,18800000,Рязанский,2-й Грайвороновский проезд,44к3,Стахановская,Кварталы 21/19
Старыгин и партнёры,real_estate_agent,https://www.cian.ru/sale/flat/316733885/,Москва,sale,flat,10,17,3,89.7,-1,0,18900000,,,18,Аэропорт Внуково,
Елена Мусаева,realtor,https://www.cian.ru/sale/flat/315312416/,Москва,sale,flat,14,14,3,69.0,-1,0,18990000,,проспект Куприна,34к1,Потапово,Эко Бунино
Елена Иванова,realtor,https://www.cian.ru/sale/flat/316714575/,Москва,sale,flat,6,9,3,60.0,-1,0,19500000,Царицыно,Кантемировская ,25К2,Кантемировская,
Доступная Недвижимость. 8 отдел,real_estate_agent,https://www.cian.ru/sale/flat/316188905/,Москва,sale,flat,3,16,3,54.0,-1,0,20000000,Орехово-Борисово Южное,Ясеневая ,12к1,Домодедовская,Ясеневая 14
ID 47664046,unknown,https://www.cian.ru/sale/flat/313289271/,Москва,sale,flat,9,12,3,62.0,-1,0,20200000,Нагатинский затон,Коломенская ,9,Нагатинский Затон,
Самолет Плюс,real_estate_agent,https://www.cian.ru/sale/flat/314653716/,Москва,sale,flat,3,17,3,74.1,-1,0,20500000,Северный,9-я Северная линия,1К1,Физтех,
Антон Осмелкин,realtor,https://www.cian.ru/sale/flat/313752323/,Москва,sale,flat,9,22,3,72.2,-1,0,20500000,, Картмазовские Пруды,2к1,Филатов Луг,
ID 51778608,homeowner,https://www.cian.ru/sale/flat/316409224/,Москва,sale,flat,6,14,3,72.2,-1,0,20750000,Соколиная гора, 5-я Соколиной Горы,19К1,Соколиная гора,
ID 95827332,homeowner,https://www.cian.ru/sale/flat/315050909/,Москва,sale,flat,2,8,3,55.0,-1,0,20900000,Замоскворечье,Дубининская ,11С2,Павелецкая,
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/315956658/,Москва,sale,flat,5,25,3,65.0,-1,0,21000000,Покровское-Стрешнево,Волоколамское шоссе,81/2с2,Трикотажная,Апартаментный комплекс Level Стрешнево
NEWPOLIS,real_estate_agent,https://www.cian.ru/sale/flat/316693024/,Москва,sale,flat,4,9,3,55.1,-1,0,21000000,Марьина роща, Сущевский Вал,23,Савёловская,
ID 122325852,homeowner,https://www.cian.ru/sale/flat/308205475/,Москва,sale,flat,9,16,3,75.0,-1,0,21355000,Можайский,Можайское шоссе,4К1,Кунцевская,
ILIAZ AND PARTNERS,real_estate_agent,https://www.cian.ru/sale/flat/314065524/,Москва,sale,flat,9,9,3,55.7,-1,0,21450000,Раменки,2-й Сетуньский проезд,4,Поклонная,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/315960300/,Москва,sale,flat,6,17,3,76.2,-1,0,21480000,Отрадное,Алтуфьевское шоссе,34К2,Отрадное,
АБ Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/316391489/,Москва,sale,flat,22,23,3,70.0,-1,0,21500000,Южное Медведково, Молодцова,29к2,Медведково,
Екатерина Юдочкина,realtor,https://www.cian.ru/sale/flat/312380600/,Москва,sale,flat,4,5,3,79.1,-1,0,21490000,Москворечье-Сабурово,Каширское шоссе,48К2,Кантемировская,
ID 97371784,homeowner,https://www.cian.ru/sale/flat/282214034/,Москва,sale,flat,4,5,3,73.0,-1,0,21500000,Текстильщики, 7-я Текстильщиков,7К1,Волжская,
Елена Иванова,realtor,https://www.cian.ru/sale/flat/316720707/,Москва,sale,flat,8,9,3,60.0,-1,0,21500000,Восточное Измайлово,Первомайская ,74,Первомайская,
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/316347813/,Москва,sale,flat,11,15,3,56.1,-1,0,22000000,Даниловский,Автозаводская ,23с931к5,Технопарк,ТехноПарк
do A.S.A.P.,real_estate_agent,https://www.cian.ru/sale/flat/316561947/,Москва,sale,flat,9,17,3,72.0,-1,0,22230000,Марьино, Перерва,49,Братиславская,
Вертикаль,real_estate_agent,https://www.cian.ru/sale/flat/316265146/,Москва,sale,flat,11,14,3,77.1,-1,0,22500000,Бескудниковский,Бескудниковский бульвар,6К4,Верхние Лихоборы,
ID 17056,realtor,https://www.cian.ru/sale/flat/316495262/,Москва,sale,flat,5,10,3,61.0,-1,0,22500000,Гагаринский,Ленинский проспект,39/1,Ленинский проспект,
