author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
C & U  Estate,real_estate_agent,https://www.cian.ru/sale/flat/315722638/,Москва,sale,flat,7,42,2,58.6,-1,0,37900000,Раменки,1-й Сетуньский проезд,8,Кутузовская,Hide
Анна Клюева,realtor,https://www.cian.ru/sale/flat/314956866/,Москва,sale,flat,2,23,2,54.9,-1,0,38000000,Фили-Давыдково,Кастанаевская ,66,Кунцевская,Shome
ОГРК,real_estate_agent,https://www.cian.ru/sale/flat/314477444/,Москва,sale,flat,4,5,2,104.7,-1,0,39000000,Беговой, 3-я Ямского Поля,9к5,Белорусская,Art Residence
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/310357840/,Москва,sale,flat,9,24,2,70.0,-1,0,38900000,Покровское-Стрешнево,Волоколамское шоссе,81/2с2,Трикотажная,Апартаментный комплекс Level Стрешнево
ID 426085,realtor,https://www.cian.ru/sale/flat/312386280/,Москва,sale,flat,21,40,2,48.0,-1,0,38900000,Раменки,Парклэйн тер.,к2,Кутузовская,
ИнСити,real_estate_agent,https://www.cian.ru/sale/flat/316320410/,Москва,sale,flat,30,30,2,70.4,-1,0,39500000,Зябликово,Ореховый бульвар,24к4,Красногвардейская,Fresh
Apple Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/315958295/,Москва,sale,flat,1,4,2,83.0,-1,0,39950000,Марьина роща,проезд 12-й Марьиной рощи,8С2,Марьина Роща,Лофт-квартал Studio #12
Сергей Доронькин,realtor,https://www.cian.ru/sale/flat/316983522/,Москва,sale,flat,16,46,2,59.2,-1,0,39990000,Даниловский,Дубининская ,59А,Серпуховская,Павелецкая Сити
MANIN,real_estate_agent,https://www.cian.ru/sale/flat/313586304/,Москва,sale,flat,45,78,2,58.0,-1,0,41000000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,NEVA TOWERS
BRIGHT ESTATE - городская недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/308800078/,Москва,sale,flat,7,14,2,69.0,-1,0,40990000,Раменки,проспект Генерала Дорохова,39к1В,Поклонная,Собрание клубных домов West Garden
ГОРОБМЕН,real_estate_agent,https://www.cian.ru/sale/flat/316513669/,Москва,sale,flat,8,12,2,74.5,-1,0,41500000,Даниловский, Виктора Маслова,2,Автозаводская,RiverSky
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/314190047/,Москва,sale,flat,14,21,2,83.3,-1,0,41850000,Раменки,Мосфильмовская ,88к2с4,Раменки,Мосфильмовский
MANIN,real_estate_agent,https://www.cian.ru/sale/flat/315509459/,Москва,sale,flat,48,78,2,60.0,-1,0,42000000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,NEVA TOWERS
MANIN,real_estate_agent,https://www.cian.ru/sale/flat/313522893/,Москва,sale,flat,80,95,2,60.0,-1,0,42000000,Пресненский,набережная Пресненская,12,Деловой центр,Башня Федерация
Apple Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/300613624/,Москва,sale,flat,3,3,2,48.0,-1,0,42000000,Красносельский,Мясницкая ,13С10,Тургеневская,
OWNSTONE,real_estate_agent,https://www.cian.ru/sale/flat/313702356/,Москва,sale,flat,17,31,2,70.0,-1,0,42500000,Раменки, Лобачевского,120к1,Аминьевская,Крылья
,,https://www.cian.ru/sale/flat/314066521/,Москва,sale,flat,4,6,2,54.8,-1,0,44421428,Хамовники, Усачева,62,Спортивная,
,,https://www.cian.ru/sale/flat/314066433/,Москва,sale,flat,3,6,2,58.4,-1,0,45114000,Хамовники, Усачева,62,Спортивная,
Selenahome,real_estate_agent,https://www.cian.ru/sale/flat/308365919/,Москва,sale,flat,4,8,2,63.0,-1,0,45000000,Дорогомилово,Кутузовский проспект,4/2,Киевская,
Selenahome,real_estate_agent,https://www.cian.ru/sale/flat/314010819/,Москва,sale,flat,6,6,2,72.3,-1,0,47500000,Красносельский,Милютинский переулок,19/4С2,Сретенский бульвар,
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/315405552/,Москва,sale,flat,13,17,2,65.1,-1,0,48000000,Беговой, 1-я Ямского Поля,1к1,Белорусская,Slava
ID 425772,realtor,https://www.cian.ru/sale/flat/316742240/,Москва,sale,flat,1,8,2,56.3,-1,0,47850000,Хамовники,Гагаринский переулок,26,Смоленская,
Apple Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/312675530/,Москва,sale,flat,13,22,2,98.0,-1,0,48500000,Щукино,Авиационная ,79,Щукинская,Алые Паруса
MANIN,real_estate_agent,https://www.cian.ru/sale/flat/315520665/,Москва,sale,flat,46,68,2,70.0,-1,0,50000000,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,NEVA TOWERS
SKYLINE MOSCOW CITY,real_estate_agent,https://www.cian.ru/sale/flat/314887839/,Москва,sale,flat,25,85,2,95.0,-1,0,49990000,Пресненский,1-й Красногвардейский проезд,21с2,Москва-Сити,МФК ОКО
SKYLINE MOSCOW CITY,real_estate_agent,https://www.cian.ru/sale/flat/309623253/,Москва,sale,flat,37,85,2,90.0,-1,0,50000000,Пресненский,1-й Красногвардейский проезд,21с2,Москва-Сити,МФК ОКО
ID 29130234,homeowner,https://www.cian.ru/sale/flat/316898451/,Москва,sale,flat,1,6,2,57.0,-1,0,49900000,Пресненский,Трехпрудный переулок,11/13С1,Маяковская,
ID 10585187,homeowner,https://www.cian.ru/sale/flat/243775002/,Москва,sale,flat,7,17,2,70.0,-1,0,50000000,Тверской,Тихвинская ,39,Савёловская,Тихвинская усадьба
MANIN,real_estate_agent,https://www.cian.ru/sale/flat/313304232/,Москва,sale,flat,38,78,2,73.0,-1,0,51100000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,NEVA TOWERS
MANIN,real_estate_agent,https://www.cian.ru/sale/flat/315476626/,Москва,sale,flat,72,78,2,72.0,-1,0,51850000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,NEVA TOWERS
MANIN,real_estate_agent,https://www.cian.ru/sale/flat/313587244/,Москва,sale,flat,73,95,2,73.0,-1,0,53000000,Пресненский,набережная Пресненская,12,Деловой центр,Башня Федерация
MANIN,real_estate_agent,https://www.cian.ru/sale/flat/313581374/,Москва,sale,flat,47,68,2,72.0,-1,0,53000000,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,NEVA TOWERS
MANIN,real_estate_agent,https://www.cian.ru/sale/flat/313521198/,Москва,sale,flat,30,78,2,74.0,-1,0,54000000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,NEVA TOWERS
RND,real_estate_agent,https://www.cian.ru/sale/flat/316239099/,Москва,sale,flat,10,14,2,80.0,-1,0,53900000,Даниловский, Эдуарда Стрельцова,2к1,Крестьянская застава,Квартал Foriver
MANIN,real_estate_agent,https://www.cian.ru/sale/flat/316549564/,Москва,sale,flat,81,95,2,73.5,-1,0,57000000,Пресненский,набережная Пресненская,12,Деловой центр,Башня Федерация
MANIN,real_estate_agent,https://www.cian.ru/sale/flat/315478953/,Москва,sale,flat,38,68,2,73.0,-1,0,56800000,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,NEVA TOWERS
16 I 30,real_estate_agent,https://www.cian.ru/sale/flat/304943656/,Москва,sale,flat,2,9,2,68.2,-1,0,58000000,Тверской,1-я Тверская-Ямская ,28,Белорусская,
MANIN,real_estate_agent,https://www.cian.ru/sale/flat/313506603/,Москва,sale,flat,45,78,2,78.5,-1,0,58800000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,NEVA TOWERS
MANIN,real_estate_agent,https://www.cian.ru/sale/flat/313581067/,Москва,sale,flat,44,78,2,80.0,-1,0,59000000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,NEVA TOWERS
Александр Смирнов,realtor,https://www.cian.ru/sale/flat/315128497/,Москва,sale,flat,16,40,2,72.0,-1,0,59000000,Хорошевский,Ленинградский проспект,37/5,Аэропорт,Прайм Парк
ID 601499,realtor,https://www.cian.ru/sale/flat/316172001/,Москва,sale,flat,8,19,2,77.4,-1,0,59000000,Красносельский,проспект Академика Сахарова,7,Красные ворота,RED7
ID 152424,realtor,https://www.cian.ru/sale/flat/316547587/,Москва,sale,flat,3,7,2,70.0,-1,0,59900000,Замоскворечье,Садовническая ,57С2,Новокузнецкая,Wine House
MANIN,real_estate_agent,https://www.cian.ru/sale/flat/315476296/,Москва,sale,flat,11,85,2,90.0,-1,0,61000000,Пресненский,1-й Красногвардейский проезд,21с2,Москва-Сити,МФК ОКО
MANIN,real_estate_agent,https://www.cian.ru/sale/flat/315478308/,Москва,sale,flat,22,85,2,91.0,-1,0,61700000,Пресненский,1-й Красногвардейский проезд,21с2,Москва-Сити,МФК ОКО
MANIN,real_estate_agent,https://www.cian.ru/sale/flat/313578198/,Москва,sale,flat,49,76,2,85.0,-1,0,62000000,Пресненский,набережная Пресненская,8с1,Деловой центр,Город Столиц
ID 7959,realtor,https://www.cian.ru/sale/flat/316817929/,Москва,sale,flat,4,11,2,63.0,-1,0,62000000,Дорогомилово,Кутузовский проспект,2/1К1Б,Киевская,
ID 16728728,homeowner,https://www.cian.ru/sale/flat/316566955/,Москва,sale,flat,8,8,2,66.4,-1,0,62000000,Арбат,Смоленская ,6,Смоленская,
MANIN,real_estate_agent,https://www.cian.ru/sale/flat/313580097/,Москва,sale,flat,21,49,2,91.0,-1,0,64000000,Пресненский,1-й Красногвардейский проезд,21с2,Москва-Сити,МФК ОКО
MANIN,real_estate_agent,https://www.cian.ru/sale/flat/313594830/,Москва,sale,flat,23,85,2,90.0,-1,0,64000000,Пресненский,1-й Красногвардейский проезд,21с1,Москва-Сити,
Галина Шкилева,realtor,https://www.cian.ru/sale/flat/316392302/,Москва,sale,flat,7,8,2,68.0,-1,0,64000000,Арбат,Смоленская площадь,13/21,Смоленская,
MANIN,real_estate_agent,https://www.cian.ru/sale/flat/313579732/,Москва,sale,flat,61,78,2,88.0,-1,0,65000000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,NEVA TOWERS
МЕЗОН,real_estate_agent,https://www.cian.ru/sale/flat/316496371/,Москва,sale,flat,6,9,2,64.8,-1,0,65000000,Замоскворечье, Бахрушина,13,Павелецкая,
Анна Хоменко,realtor,https://www.cian.ru/sale/flat/314974755/,Москва,sale,flat,10,13,2,73.5,-1,0,65000000,Раменки,Воробьевское шоссе,4,Поклонная,Воробьёв Дом
MANIN,real_estate_agent,https://www.cian.ru/sale/flat/316499010/,Москва,sale,flat,8,78,2,92.0,-1,0,66000000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,NEVA TOWERS
MANIN,real_estate_agent,https://www.cian.ru/sale/flat/313541073/,Москва,sale,flat,12,78,2,95.0,-1,0,68000000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,NEVA TOWERS
MANIN,real_estate_agent,https://www.cian.ru/sale/flat/313565501/,Москва,sale,flat,16,78,2,96.0,-1,0,69000000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,NEVA TOWERS
Trust Realty,real_estate_agent,https://www.cian.ru/sale/flat/316529876/,Москва,sale,flat,2,11,2,47.6,-1,0,68500000,Дорогомилово,Кутузовский проспект,12,Киевская,Кутузовский XII
RND,real_estate_agent,https://www.cian.ru/sale/flat/309585442/,Москва,sale,flat,5,7,2,94.6,-1,0,70000000,Тверской,4-я Тверская-Ямская ,24,Маяковская,
Метриум Премиум Городская недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/301500632/,Москва,sale,flat,12,18,2,82.0,-1,0,70000000,Беговой,Ленинградский проспект,29к1,Динамо,Царская площадь
